date,entry_time,exit_time,direction,entry,exit,so,stop_level,band_upper,band_lower,atr14,n,pnl,equity,reason,period
2022-12-02,15:20,15:25,LONG,12017.5,12011.75,11845.75,11845.75,11990.99,11700.51,290.48,3,-36.36,63561.54,EOD,OOS
2022-12-05,14:05,15:25,SHORT,11783.0,11759.5,11920.75,11920.75,12044.88,11796.62,248.25,3,139.14,63700.68,EOD,OOS
2022-12-06,10:10,15:25,SHORT,11633.25,11511.0,11799.0,11799.0,11921.71,11676.29,245.43,3,731.64,64432.32,EOD,OOS
2022-12-13,10:40,15:25,SHORT,11975.0,11830.75,12169.0,12169.0,12285.86,12052.14,233.71,6,1727.28,66159.6,EOD,OOS
2022-12-15,10:05,15:25,SHORT,11439.0,11383.0,11573.5,11573.5,11705.17,11441.83,263.34,7,779.66,66939.26,EOD,OOS
2022-12-19,11:40,15:25,SHORT,11199.5,11150.75,11354.25,11354.25,11496.47,11212.03,284.45,4,387.52,67326.78,EOD,OOS
2022-12-21,11:05,15:25,LONG,11366.25,11324.25,11217.25,11217.25,11357.38,11077.12,280.27,5,-423.1,66903.68,EOD,OOS
2022-12-22,10:15,15:25,SHORT,11052.5,11041.0,11203.0,11203.0,11330.96,11075.04,255.93,5,111.9,67015.58,EOD,OOS
2022-12-27,15:05,15:25,SHORT,10931.5,10940.5,11052.0,11052.0,11188.17,10915.83,272.34,6,-111.72,66903.86,EOD,OOS
2022-12-29,11:05,15:25,LONG,11017.5,11047.25,10885.75,10885.75,11016.58,10754.92,261.66,5,294.4,67198.26,EOD,OOS
2023-01-03,10:20,15:25,SHORT,10950.25,10943.75,11119.5,11119.5,11254.38,10984.62,269.75,5,61.9,67260.16,EOD,OOS
2023-01-06,12:05,15:25,LONG,11029.5,11133.0,10890.5,10890.5,11022.4,10758.6,263.8,6,1238.28,68498.44,EOD,OOS
2023-01-09,10:50,15:25,LONG,11360.0,11215.0,11199.5,11199.5,11333.63,11065.37,268.27,5,-1453.1,67045.34,EOD,OOS
2023-01-11,15:20,15:25,LONG,11446.5,11441.5,11323.75,11323.75,11449.39,11198.11,251.29,5,-53.1,66992.24,EOD,OOS
2023-01-12,09:55,10:15,SHORT,11357.75,11490.5,11490.25,11490.25,11616.36,11364.14,252.21,5,-1330.6,65661.64,STOP,OOS
2023-01-13,13:50,15:25,LONG,11559.5,11598.0,11424.5,11424.5,11552.39,11296.61,255.79,8,611.04,66272.68,EOD,OOS
2023-01-18,11:40,15:25,SHORT,11529.0,11517.75,11694.75,11694.75,11811.69,11577.81,233.88,9,196.92,66469.6,EOD,OOS
2023-01-20,14:05,15:25,LONG,11597.25,11656.25,11428.25,11428.25,11546.54,11309.96,236.57,9,1056.42,67526.02,EOD,OOS
2023-01-23,10:25,15:25,LONG,11850.5,11903.25,11704.0,11704.0,11823.17,11584.83,238.34,5,524.4,68050.42,EOD,OOS
2023-01-25,13:50,15:25,LONG,11817.75,11867.75,11712.5,11712.5,11828.48,11596.52,231.96,5,496.9,68547.32,EOD,OOS
2023-01-27,10:20,15:25,LONG,12156.25,12292.0,12047.0,12047.0,12168.02,11925.98,242.04,6,1625.28,70172.6,EOD,OOS
2023-01-31,13:50,15:25,LONG,12096.0,12076.75,11974.25,11974.25,12090.21,11858.29,231.93,6,-234.72,69937.88,EOD,OOS
2023-02-01,14:55,15:25,LONG,12339.5,12430.75,12143.75,12143.75,12260.48,12027.02,233.46,5,909.4,70847.28,EOD,OOS
2023-02-02,10:50,15:25,LONG,12813.0,12781.75,12681.5,12681.5,12807.77,12555.23,252.54,5,-315.6,70531.68,EOD,OOS
2023-02-03,09:55,15:25,LONG,12724.5,12629.5,12574.5,12574.5,12709.71,12439.29,270.41,4,-762.48,69769.2,EOD,OOS
2023-02-07,13:00,13:30,LONG,12694.0,12503.75,12504.0,12504.0,12644.21,12363.79,280.41,4,-1524.48,68244.72,STOP,OOS
2023-02-07,14:20,15:25,LONG,12640.75,12749.0,12504.0,12504.0,12644.21,12363.79,280.41,4,863.52,69108.24,EOD,OOS
2023-02-08,11:35,15:25,SHORT,12548.25,12533.75,12713.75,12713.75,12856.48,12571.02,285.46,4,113.52,69221.76,EOD,OOS
2023-02-09,11:35,15:25,SHORT,12586.75,12404.75,12722.75,12722.75,12868.65,12576.85,291.8,4,1453.52,70675.28,EOD,OOS
2023-02-13,12:20,15:25,LONG,12547.0,12525.75,12402.0,12402.0,12544.73,12259.27,285.46,6,-258.72,70416.56,EOD,OOS
2023-02-14,10:15,10:40,LONG,12628.5,12484.75,12473.5,12473.5,12620.1,12326.9,293.2,5,-1440.6,68975.96,STOP,OOS
2023-02-14,14:50,15:25,LONG,12619.25,12628.75,12473.5,12473.5,12620.1,12326.9,293.2,5,91.9,69067.86,EOD,OOS
2023-02-15,14:45,15:25,LONG,12702.25,12680.25,12553.25,12553.25,12699.2,12407.3,291.89,6,-267.72,68800.14,EOD,OOS
2023-02-16,12:35,15:25,LONG,12679.0,12512.75,12524.0,12524.0,12669.01,12378.99,290.02,7,-2331.84,66468.3,EOD,OOS
2023-02-23,11:30,15:25,SHORT,12083.75,12242.25,12252.25,12252.25,12388.47,12116.03,272.45,6,-1905.72,64562.58,EOD,OOS
2023-03-01,11:20,15:25,SHORT,11950.5,11945.75,12052.25,12052.25,12169.88,11934.62,235.25,7,62.16,64624.74,EOD,OOS
2023-03-02,14:05,15:25,LONG,12021.75,12050.75,11857.0,11857.0,11970.88,11743.12,227.77,7,401.66,65026.4,EOD,OOS
2023-03-03,13:15,15:25,LONG,12259.25,12307.0,12134.5,12134.5,12244.33,12024.67,219.66,7,664.16,65690.56,EOD,OOS
2023-03-06,11:20,14:00,LONG,12462.0,12365.0,12361.0,12361.0,12473.38,12248.62,224.77,7,-1362.34,64328.22,STOP,OOS
2023-03-07,10:20,15:25,SHORT,12238.25,12154.25,12324.25,12324.25,12434.9,12213.6,221.3,7,1171.66,65499.88,EOD,OOS
2023-03-09,13:50,15:25,SHORT,12117.25,11997.5,12246.25,12246.25,12352.55,12139.95,212.61,7,1672.16,67172.04,EOD,OOS
2023-03-10,09:50,11:00,SHORT,11897.25,11994.0,12018.0,12018.0,12128.54,11907.46,221.09,5,-970.6,66201.44,STOP,OOS
2023-03-10,13:05,15:25,SHORT,11907.25,11864.75,12018.0,12018.0,12128.54,11907.46,221.09,5,421.9,66623.34,EOD,OOS
2023-03-13,10:35,15:25,LONG,11902.5,11967.25,11770.75,11770.75,11883.68,11657.82,225.86,8,1031.04,67654.38,EOD,OOS
